model,scenario,region,variable,unit,2025,2030,2035,2040,2045,2050
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Emissions|CO2|Energy|Demand,Mt CO2/yr,306.03795,220.89929,106.13534,25.98059,-11.28016,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Emissions|CO2|Energy|Demand|Bunkers,Mt CO2/yr,33.97027,36.08758,35.63129,35.01579,4.95493,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Emissions|CO2|Energy|Demand|Bunkers|Aviation,Mt CO2/yr,30.59234,33.27681,33.63515,33.8275,4.86082,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Emissions|CO2|Energy|Demand|Bunkers|Navigation,Mt CO2/yr,3.37793,2.81076,1.99615,1.18829,0.09411000000000001,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,87.61054,69.54145,44.38759,2.9503,-12.6636,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Emissions|CO2|Energy|Demand|Other Sector,Mt CO2/yr,3.23986,3.27356,3.25475,3.22921,0.5114700000000001,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Emissions|CO2|Energy|Demand|Residential and Commercial,Mt CO2/yr,89.74016,60.85906,13.66097,2.42087,0.0,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Emissions|CO2|Energy|Demand|Transportation,Mt CO2/yr,125.44739,87.22522,44.83204,17.3802,0.8719800000000001,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Emissions|CO2|Energy|Demand|Transportation|Domestic Aviation,Mt CO2/yr,2.8468,3.0966,3.12995,3.14785,0.45233,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Emissions|CO2|Energy|Demand|Transportation|Domestic Navigation,Mt CO2/yr,0.6686000000000001,0.5563400000000001,0.3951,0.2352,0.01863,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Emissions|CO2|Energy|Supply,Mt CO2/yr,195.33697,86.24345,35.37082,20.6477,3.43884,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,128.16252,26.73855,8.9499,4.10493,1.98356,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Emissions|CO2|Energy|Supply|Electricity and Heat,Mt CO2/yr,158.6332,53.71852,22.70541,13.66425,3.73958,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Emissions|CO2|Energy|Supply|Heat,Mt CO2/yr,30.47067,26.97997,13.7555,9.55931,1.75602,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Emissions|CO2|Energy|Supply|Hydrogen,Mt CO2/yr,6.41901,8.99235,0.04112,0.01996,0.04401,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Emissions|CO2|Industrial Processes,Mt CO2/yr,44.1121,37.57585,18.77288,7.0031,4.80537,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Emissions|CO2|Industry,Mt CO2/yr,131.72264,107.1173,63.16047,9.95341,-7.85823,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Emissions|CO2|Industry + Processes,Mt CO2/yr,131.72264,107.1173,63.16047,9.9534,-7.858230000000001,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Emissions|CO2|Supply|Non-Renewable Waste,Mt CO2/yr,0.0,0.0,0.0,0.0,0.0,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Emissions|Gross Fossil CO2|Energy,Mt CO2/yr,282.94752,155.83672,80.08956,43.75165,14.66666,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Emissions|Gross Fossil CO2|Energy|Demand|Industry,Mt CO2/yr,87.61054,69.57671,44.41946,22.63811,9.43023,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Emissions|Gross Fossil CO2|Energy|Supply,Mt CO2/yr,195.33697,86.26001,35.6701,21.11354,5.23642,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Emissions|Gross Fossil CO2|Energy|Supply|Electricity,Mt CO2/yr,128.16252,26.73856,8.94991,4.10493,1.98356,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Emissions|Gross Fossil CO2|Energy|Supply|Gases,Mt CO2/yr,6.47187,5.31746,2.26959,1.08085,0.5624,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Emissions|Gross Fossil CO2|Energy|Supply|Heat,Mt CO2/yr,30.47067,26.98002,13.75551,9.55932,1.75602,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Emissions|Gross Fossil CO2|Energy|Supply|Hydrogen,Mt CO2/yr,6.41901,8.99235,0.04112,0.01996,0.04401,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Emissions|Gross Fossil CO2|Energy|Supply|Liquids,Mt CO2/yr,13.00993,10.25671,6.37191,4.56233,0.5423,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Emissions|Gross Fossil CO2|Energy|Supply|Solids,Mt CO2/yr,10.80297,7.97491,4.28207,1.78614,0.3481300000000001,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy,TWh/yr,2137.090086111111,1944.214227777778,1665.98575,1537.765388888889,1476.009958333333,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy incl Non-Energy Use incl Bunkers,TWh/yr,2517.000286111111,2306.915061111111,2003.239522222222,1849.444511111111,1747.855561111111,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Agriculture,TWh/yr,42.52508333333333,42.52508333333333,42.52508333333333,42.52508333333333,42.52508333333333,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Agriculture|Electricity,TWh/yr,3.721966666666666,3.721966666666666,3.721966666666666,3.721966666666666,3.721966666666666,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Agriculture|Heat,TWh/yr,25.83699722222222,25.83699722222222,25.83699722222222,25.83699722222222,25.83699722222222,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Agriculture|Liquids,TWh/yr,12.96611944444444,12.96611944444444,12.96611944444444,12.96611944444444,12.96611944444444,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Bunkers,TWh/yr,138.0255388888889,147.0867,148.8612888888889,150.2784111111111,137.3665333333333,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Bunkers|Aviation,TWh/yr,122.4323833333333,131.8047166666667,133.9942,135.8262166666667,123.2255111111111,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Bunkers|Aviation|Liquids,TWh/yr,122.4323833333333,131.8047166666667,133.9942,135.8262166666667,123.2255111111111,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Bunkers|Aviation|Liquids|Biomass,TWh/yr,3.441505555555555,2.373283333333333,1.666666666666667e-05,0.0001388888888888889,33.04598888888889,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Bunkers|Aviation|Liquids|Efuel,TWh/yr,0.0008472222222222223,3.055555555555555e-05,3.169036111111111,4.252752777777777,71.27316666666665,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Bunkers|Aviation|Liquids|Petroleum,TWh/yr,118.9900277777778,129.4314027777778,130.8251472222222,131.5733277777778,18.90635555555556,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Bunkers|Liquids,TWh/yr,138.0255388888889,147.0867,148.8612888888889,150.2784111111111,137.3665333333333,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Bunkers|Navigation,TWh/yr,15.59315555555555,15.28198333333333,14.86708888888889,14.45219444444444,14.14102222222222,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Bunkers|Navigation|Liquids,TWh/yr,15.59315555555555,15.28198333333333,14.86708888888889,14.45219444444444,14.14102222222222,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Bunkers|Navigation|Liquids|Biomass,TWh/yr,0.3800027777777777,0.2004611111111111,0.0,5.555555555555556e-06,0.6397722222222222,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Bunkers|Navigation|Liquids|Efuel,TWh/yr,2.074572222222222,4.148958333333333,7.102997222222221,9.83028611111111,13.13522222222222,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Bunkers|Navigation|Liquids|Petroleum,TWh/yr,13.13858333333333,10.93256388888889,7.764088888888889,4.621902777777778,0.3660277777777778,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Bunkers|Navigation|Methanol,TWh/yr,2.074477777777778,4.148955555555555,6.914925,9.680894444444444,11.75537222222222,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Carbon Dioxide Removal,TWh/yr,0.005788888888888889,0.0002222222222222222,3.055555555555555e-05,3.611111111111111e-05,5.555555555555556e-06,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Carbon Dioxide Removal|Electricity,TWh/yr,0.001633333333333333,6.111111111111111e-05,8.333333333333334e-06,1.111111111111111e-05,2.777777777777778e-06,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Carbon Dioxide Removal|Heat,TWh/yr,0.004155555555555556,0.0001583333333333334,2.222222222222222e-05,2.5e-05,5.555555555555556e-06,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Electricity,TWh/yr,531.7594694444444,659.0065805555556,795.5469333333333,867.3352472222223,908.9956,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Gases,TWh/yr,499.2784638888889,368.8997388888889,205.7388805555556,102.283,52.16567222222223,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Gases|Biomass,TWh/yr,10.47321111111111,10.59280555555555,20.48670555555556,19.79747222222222,19.53031388888889,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Gases|Efuel,TWh/yr,0.00896111111111111,0.0002083333333333333,5e-05,2.222222222222222e-05,2.777777777777778e-06,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Gases|Natural Gas,TWh/yr,488.7962916666666,358.3067333333333,185.2521277777778,82.48550555555555,32.63535555555556,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Heat,TWh/yr,168.4001888888889,167.1082138888889,163.4482555555556,157.7487916666667,155.2929444444445,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Hydrogen,TWh/yr,6.033569444444444,31.29141944444444,74.59176111111111,125.4638972222222,151.1642666666667,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Industry,TWh/yr,895.9398972222222,871.729736111111,824.2931638888889,790.079575,767.5517416666667,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Industry excl Non-Energy Use,TWh/yr,654.0552333333334,656.1156055555556,635.9006777777778,628.6788638888889,633.0726722222222,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Industry excl Non-Energy Use|Electricity,TWh/yr,238.89,280.88,317.46,351.97,384.91,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Industry excl Non-Energy Use|Gases,TWh/yr,217.7545472222222,179.1616194444444,129.114075,87.12183333333333,52.16567222222223,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Industry excl Non-Energy Use|Gases|Biomass,TWh/yr,4.567769444444444,5.144552777777777,12.85669444444444,16.86293888888889,19.53031388888889,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Industry excl Non-Energy Use|Gases|Efuel,TWh/yr,0.003908333333333333,0.0001,3.055555555555555e-05,1.944444444444445e-05,2.777777777777778e-06,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Industry excl Non-Energy Use|Gases|Natural Gas,TWh/yr,213.1828694444445,174.0169694444444,116.25735,70.258875,32.63535555555556,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Industry excl Non-Energy Use|Heat,TWh/yr,47.53,39.91,31.41,23.5,16.12,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Industry excl Non-Energy Use|Hydrogen,TWh/yr,4.808280555555555,28.0336,56.41480833333333,83.42100277777777,109.2911472222222,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Industry excl Non-Energy Use|Liquids,TWh/yr,27.62250833333333,21.79065,15.59863055555556,9.426452777777778,3.134111111111111,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Industry excl Non-Energy Use|Liquids|Biomass,TWh/yr,0.7764527777777778,0.3923638888888888,2.777777777777778e-06,8.333333333333334e-06,0.8404888888888888,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Industry excl Non-Energy Use|Liquids|Efuel,TWh/yr,0.0001916666666666667,5.555555555555556e-06,0.3689166666666667,0.2951444444444444,1.812758333333333,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Industry excl Non-Energy Use|Liquids|Petroleum,TWh/yr,26.84586388888889,21.39828055555556,15.22971388888889,9.131297222222221,0.4808638888888889,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Industry excl Non-Energy Use|Solids,TWh/yr,117.4498972222222,106.3397361111111,85.9031638888889,73.23957499999999,67.45174166666666,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Industry excl Non-Energy Use|Solids|Biomass,TWh/yr,48.13,54.43,57.69,61.4,65.38,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Industry excl Non-Energy Use|Solids|Coal,TWh/yr,69.31989722222222,51.90973611111111,28.21316388888889,11.839575,2.071741666666667,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Industry|Electricity,TWh/yr,238.89,280.88,317.46,351.97,384.91,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Industry|Gases,TWh/yr,290.97,240.71,178.38,124.99,79.46,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Industry|Gases|Biomass,TWh/yr,6.103588888888888,6.911888888888889,17.76241111111111,24.19254444444444,29.74904166666666,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Industry|Gases|Efuel,TWh/yr,0.005222222222222223,0.0001361111111111111,4.166666666666667e-05,2.777777777777778e-05,5.555555555555556e-06,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Industry|Gases|Natural Gas,TWh/yr,284.8611888888889,233.7979805555555,160.6175472222222,100.7974277777778,49.71095277777778,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Industry|Heat,TWh/yr,47.53,39.91,31.41,23.5,16.12,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Industry|Hydrogen,TWh/yr,15.64,39.2,68.22999999999999,95.88,122.29,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Industry|Liquids,TWh/yr,185.46,164.69,142.91,120.5,97.32,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Industry|Liquids|Biomass,TWh/yr,5.213177777777778,2.965419444444444,1.666666666666667e-05,0.0001222222222222222,26.09878055555556,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Industry|Liquids|Efuel,TWh/yr,0.001283333333333333,3.611111111111111e-05,3.3799,3.772883333333334,56.28951666666666,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Industry|Liquids|Petroleum,TWh/yr,180.2455388888889,161.7245444444444,139.5300833333333,116.7269944444444,14.9317,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Industry|Solids,TWh/yr,117.4498972222222,106.3397361111111,85.9031638888889,73.23957499999999,67.45174166666666,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Industry|Solids|Biomass,TWh/yr,48.13,54.43,57.69,61.4,65.38,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Industry|Solids|Coal,TWh/yr,69.31989722222222,51.90973611111111,28.21316388888889,11.839575,2.071741666666667,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Liquids,TWh/yr,683.7945555555556,477.5895027777778,208.5333222222222,94.09475277777777,40.53225555555556,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Liquids|Biomass,TWh/yr,19.22108611111111,8.599505555555556,2.5e-05,9.722222222222222e-05,10.86973333333333,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Liquids|Efuel,TWh/yr,0.004736111111111111,0.0001055555555555556,4.931927777777778,2.946130555555556,23.44370277777778,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Liquids|Petroleum,TWh/yr,664.5687333333333,468.9898888888889,203.6013722222222,91.14852777777777,6.218819444444445,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Non-Energy Use,TWh/yr,241.8846638888889,215.6141305555556,188.3924833333333,161.4007111111111,134.4790694444444,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Non-Energy Use|Gases,TWh/yr,73.21545277777777,61.54838055555555,49.265925,37.86816666666667,27.29432777777778,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Non-Energy Use|Gases|Biomass,TWh/yr,1.535816666666667,1.767336111111111,4.905716666666667,7.329605555555555,10.21872777777778,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Non-Energy Use|Gases|Efuel,TWh/yr,0.001313888888888889,3.611111111111111e-05,1.111111111111111e-05,8.333333333333334e-06,2.777777777777778e-06,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Non-Energy Use|Gases|Natural Gas,TWh/yr,71.67831944444444,59.78101111111111,44.36019722222222,30.53855277777778,17.0756,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Non-Energy Use|Hydrogen,TWh/yr,10.83171944444445,11.1664,11.81519166666667,12.45899722222222,12.99885277777778,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Non-Energy Use|Liquids,TWh/yr,157.8374916666667,142.89935,127.3113694444444,111.0735472222222,94.1858888888889,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Non-Energy Use|Liquids|Biomass,TWh/yr,4.436725,2.573055555555555,1.388888888888889e-05,0.0001138888888888889,25.25829166666666,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Non-Energy Use|Liquids|Efuel,TWh/yr,0.001091666666666667,3.055555555555555e-05,3.010983333333333,3.477738888888889,54.47675833333334,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Non-Energy Use|Liquids|Petroleum,TWh/yr,153.399675,140.3262638888889,124.3003694444444,107.5956944444444,14.45083888888889,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Non-Energy Use|Solids,TWh/yr,0.0,0.0,0.0,0.0,0.0,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Non-Energy Use|Solids|Biomass,TWh/yr,0.0,0.0,0.0,0.0,0.0,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Non-Energy Use|Solids|Coal,TWh/yr,0.0,0.0,0.0,0.0,0.0,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Residential and Commercial,TWh/yr,902.9268694444444,808.7874027777777,649.1284277777778,585.5165916666667,554.6445,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Residential and Commercial|Electricity,TWh/yr,255.2526888888889,287.1843305555555,334.0789527777778,344.3435305555556,340.9010777777777,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Residential and Commercial|Electricity|Heat Pumps,TWh/yr,19.78235833333333,40.61216388888889,87.80740833333333,93.67568333333334,89.69799722222221,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Residential and Commercial|Gases,TWh/yr,281.5239166666667,189.7381194444444,76.62480555555557,15.16116666666667,0.0,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Residential and Commercial|Gases|Biomass,TWh/yr,5.905441666666666,5.448252777777778,7.63001111111111,2.934533333333333,0.0,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Residential and Commercial|Gases|Efuel,TWh/yr,0.005052777777777778,0.0001083333333333333,1.944444444444445e-05,2.777777777777778e-06,0.0,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Residential and Commercial|Gases|Natural Gas,TWh/yr,275.6134222222222,184.2897638888889,68.99477777777778,12.22663055555556,0.0,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Residential and Commercial|Heat,TWh/yr,95.02903888888888,101.3610583333333,106.2012361111111,108.4117666666667,113.3359444444445,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Residential and Commercial|Liquids,TWh/yr,140.7472888888889,96.52485833333333,0.0,0.0,0.0,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Residential and Commercial|Liquids|Biomass,TWh/yr,3.956327777777778,1.738033333333333,0.0,0.0,0.0,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Residential and Commercial|Liquids|Efuel,TWh/yr,0.000975,2.222222222222222e-05,0.0,0.0,0.0,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Residential and Commercial|Liquids|Petroleum,TWh/yr,136.7899861111111,94.78680277777777,0.0,0.0,0.0,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Residential and Commercial|Solids,TWh/yr,130.3739388888889,133.9790361111111,132.2234333333333,117.6001277777778,100.4074805555556,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Residential and Commercial|Solids|Biomass,TWh/yr,130.3739388888889,133.9790361111111,132.2234333333333,117.6001277777778,100.4074805555556,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Residential and Commercial|Space and Water Heating,TWh/yr,675.8318972222222,581.6924305555555,422.0334555555555,358.4216194444444,327.5495277777778,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Solids,TWh/yr,247.8238361111111,240.3187722222222,218.1265944444444,190.8397027777778,167.8592222222222,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Solids|Biomass,TWh/yr,178.5039388888889,188.4090361111111,189.9134333333333,179.0001277777777,165.7874805555556,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Solids|Coal,TWh/yr,69.31989722222222,51.90973611111111,28.21316388888889,11.839575,2.071741666666667,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Transportation,TWh/yr,537.5771111111111,436.7859166666667,338.4315305555555,281.0448166666667,245.7676972222222,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Transportation|Domestic Aviation,TWh/yr,11.39305,12.2652,12.46894444444444,12.63942222222222,11.46685555555555,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Transportation|Domestic Aviation|Liquids,TWh/yr,11.39305,12.2652,12.46894444444444,12.63942222222222,11.46685555555555,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Transportation|Domestic Navigation,TWh/yr,2.675783333333333,2.203586111111111,1.573988888888889,0.9443944444444444,0.4721972222222222,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Transportation|Domestic Navigation|Liquids,TWh/yr,2.675783333333333,2.203586111111111,1.573988888888889,0.9443944444444444,0.4721972222222222,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Transportation|Electricity,TWh/yr,33.89318333333333,87.22022222222222,140.2860055555556,167.2997416666667,179.4625555555556,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Transportation|Hydrogen,TWh/yr,1.225288888888889,3.257819444444444,18.17695277777777,42.04289444444444,41.87311666666667,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Transportation|Liquids,TWh/yr,502.4586388888889,346.307875,179.9685722222222,71.70218055555556,24.432025,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Transportation|Liquids|Biomass,TWh/yr,14.12383611111111,6.235641666666666,2.222222222222222e-05,7.222222222222222e-05,6.552055555555555,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Transportation|Liquids|Efuel,TWh/yr,0.4140861111111111,0.821288888888889,5.625041666666667,4.161175,16.45815833333333,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Transportation|Liquids|Petroleum,TWh/yr,488.331325,340.0721583333333,175.7121944444444,69.45709444444444,3.748577777777778,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Transportation|Methanol,TWh/yr,0.4106055555555556,0.8212111111111111,1.368686111111111,1.916161111111111,2.326766666666666,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Final Energy|Waste,TWh/yr,0.0,0.0,0.0,0.0,0.0,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Investment|Energy Supply|Electricity,billion EUR2020/yr,38.30167,57.12746,43.89221,24.94834,8.80945,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Investment|Energy Supply|Electricity|Biomass,billion EUR2020/yr,0.0295,0.0195,0.0195,0.0115,0.0115,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Investment|Energy Supply|Electricity|Biomass|w/ CCS,billion EUR2020/yr,0.0,0.0,0.0,0.0,0.0,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Investment|Energy Supply|Electricity|Biomass|w/o CCS,billion EUR2020/yr,0.029,0.0195,0.0195,0.0115,0.0115,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Investment|Energy Supply|Electricity|Coal,billion EUR2020/yr,0.0,0.0,0.0,0.0,0.0,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Investment|Energy Supply|Electricity|Distribution,billion EUR2020/yr,3.76611,8.35862,7.01654,2.19097,0.4488200000000001,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Investment|Energy Supply|Electricity|Electricity Storage,billion EUR2020/yr,0.553,3.558,4.409,1.397,0.0,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Investment|Energy Supply|Electricity|Gas,billion EUR2020/yr,0.556,0.537,0.0,0.0,0.0,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Investment|Energy Supply|Electricity|Gas|w/ CCS,billion EUR2020/yr,0.0005,0.0,0.0,0.0,0.0,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Investment|Energy Supply|Electricity|Gas|w/o CCS,billion EUR2020/yr,0.5555,0.537,0.0,0.0,0.0,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Investment|Energy Supply|Electricity|Hydro,billion EUR2020/yr,0.0,0.0,0.0,0.0,0.0,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Investment|Energy Supply|Electricity|Hydrogen,billion EUR2020/yr,0.0,1.309,2.6195,1.3555,0.045,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Investment|Energy Supply|Electricity|Nuclear,billion EUR2020/yr,0.0,0.0,0.0,0.0,0.0,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Investment|Energy Supply|Electricity|Oil,billion EUR2020/yr,0.0,0.0,0.0,0.0,0.0,
PyPSA-DE v0.1.1,KN2045_H2,Deutschland,Investment|Energy Supply|Electricity|Solar,billion EUR2020/yr,12.1955,15.652,11.1325,7.0115,2.7405,
